Date,Parameter,Value,Unit
2021-02-09 09:44:28,PRESENCE,1,
2021-02-09 10:03:13,PRESENCE,0,
2021-02-09 11:03:25,PRESENCE,1,
2021-02-09 11:09:36,PRESENCE,0,
2021-02-09 11:37:48,PRESENCE,1,
2021-02-09 11:45:07,PRESENCE,0,
2021-02-09 11:49:33,PRESENCE,1,
2021-02-09 11:57:05,PRESENCE,0,
2021-02-09 11:59:02,PRESENCE,1,
2021-02-09 12:04:21,PRESENCE,0,
2021-02-09 12:05:36,PRESENCE,1,
2021-02-09 12:10:20,PRESENCE,0,
2021-02-09 12:25:27,PRESENCE,1,
2021-02-09 12:39:44,PRESENCE,0,
2021-02-09 13:28:25,PRESENCE,1,
2021-02-09 13:32:44,PRESENCE,0,
2021-02-09 13:41:41,PRESENCE,1,
2021-02-09 13:46:12,PRESENCE,0,
2021-02-09 15:40:56,PRESENCE,1,
2021-02-09 15:46:34,PRESENCE,0,
2021-02-09 16:12:23,PRESENCE,1,
2021-02-09 16:19:19,PRESENCE,0,
2021-02-09 16:20:10,PRESENCE,1,
2021-02-09 16:29:51,PRESENCE,0,
2021-02-09 16:55:36,PRESENCE,1,
2021-02-09 17:01:17,PRESENCE,0,
2021-02-09 17:12:29,PRESENCE,1,
2021-02-09 17:20:21,PRESENCE,0,
2021-02-09 17:21:08,PRESENCE,1,
2021-02-09 17:27:47,PRESENCE,0,
2021-02-09 17:33:31,PRESENCE,1,
2021-02-09 17:37:42,PRESENCE,0,
2021-02-09 17:42:35,PRESENCE,1,
2021-02-09 17:47:49,PRESENCE,0,
2021-02-09 18:48:32,PRESENCE,1,
2021-02-09 18:58:45,PRESENCE,0,
2021-02-09 19:11:24,PRESENCE,1,
2021-02-09 19:16:49,PRESENCE,0,
2021-02-09 19:18:08,PRESENCE,1,
2021-02-09 19:27:55,PRESENCE,0,
2021-02-09 19:37:44,PRESENCE,1,
2021-02-09 19:53:03,PRESENCE,0,
2021-02-09 19:59:30,PRESENCE,1,
2021-02-09 20:09:09,PRESENCE,0,
2021-02-09 20:30:14,PRESENCE,1,
2021-02-09 20:36:17,PRESENCE,0,
2021-02-10 05:29:26,PRESENCE,1,
2021-02-10 05:41:22,PRESENCE,0,
2021-02-10 05:47:10,PRESENCE,1,
2021-02-10 05:51:49,PRESENCE,0,
2021-02-10 06:00:46,PRESENCE,1,
2021-02-10 06:05:08,PRESENCE,0,
2021-02-10 06:30:31,PRESENCE,1,
2021-02-10 06:35:59,PRESENCE,0,
2021-02-10 06:46:30,PRESENCE,1,
2021-02-10 07:01:43,PRESENCE,0,
2021-02-10 07:12:01,PRESENCE,1,
2021-02-10 07:16:18,PRESENCE,0,
2021-02-10 07:16:51,PRESENCE,1,
2021-02-10 07:22:24,PRESENCE,0,
2021-02-10 07:45:55,PRESENCE,1,
2021-02-10 07:52:04,PRESENCE,0,
2021-02-10 08:08:35,PRESENCE,1,
2021-02-10 08:20:15,PRESENCE,0,
2021-02-10 08:45:14,PRESENCE,1,
2021-02-10 08:49:20,PRESENCE,0,
2021-02-10 08:54:19,PRESENCE,1,
2021-02-10 08:58:27,PRESENCE,0,
2021-02-10 09:12:00,PRESENCE,1,
2021-02-10 09:22:03,PRESENCE,0,
2021-02-10 09:22:12,PRESENCE,1,
2021-02-10 09:26:29,PRESENCE,0,
2021-02-10 09:26:33,PRESENCE,1,
2021-02-10 09:42:08,PRESENCE,0,
2021-02-10 09:57:02,PRESENCE,1,
2021-02-10 10:01:12,PRESENCE,0,
2021-02-10 10:10:34,PRESENCE,1,
2021-02-10 10:24:17,PRESENCE,0,
2021-02-10 10:59:24,PRESENCE,1,
2021-02-10 11:07:17,PRESENCE,0,
2021-02-10 11:08:21,PRESENCE,1,
2021-02-10 11:14:38,PRESENCE,0,
2021-02-10 11:16:32,PRESENCE,1,
2021-02-10 11:22:23,PRESENCE,0,
2021-02-10 11:23:11,PRESENCE,1,
2021-02-10 11:43:42,PRESENCE,0,
2021-02-10 11:48:55,PRESENCE,1,
2021-02-10 11:55:29,PRESENCE,0,
2021-02-10 12:00:29,PRESENCE,1,
2021-02-10 12:06:17,PRESENCE,0,
2021-02-10 12:07:22,PRESENCE,1,
2021-02-10 12:19:40,PRESENCE,0,
2021-02-10 12:31:17,PRESENCE,1,
2021-02-10 12:37:55,PRESENCE,0,
2021-02-10 12:57:38,PRESENCE,1,
2021-02-10 13:02:10,PRESENCE,0,
2021-02-10 13:03:44,PRESENCE,1,
2021-02-10 13:08:52,PRESENCE,0,
2021-02-10 14:07:14,PRESENCE,1,
2021-02-10 14:12:22,PRESENCE,0,
2021-02-10 15:50:02,PRESENCE,1,
2021-02-10 15:57:40,PRESENCE,0,
2021-02-10 16:59:30,PRESENCE,1,
2021-02-10 17:15:20,PRESENCE,0,
2021-02-10 17:20:51,PRESENCE,1,
2021-02-10 17:29:16,PRESENCE,0,
2021-02-10 17:32:11,PRESENCE,1,
2021-02-10 17:43:56,PRESENCE,0,
2021-02-10 17:49:24,PRESENCE,1,
2021-02-10 17:57:23,PRESENCE,0,
2021-02-10 18:07:36,PRESENCE,1,
2021-02-10 18:13:02,PRESENCE,0,
2021-02-10 18:13:30,PRESENCE,1,
2021-02-10 18:17:43,PRESENCE,0,
2021-02-10 18:23:44,PRESENCE,1,
2021-02-10 18:28:23,PRESENCE,0,
2021-02-10 18:34:14,PRESENCE,1,
2021-02-10 18:41:50,PRESENCE,0,
2021-02-10 18:48:04,PRESENCE,1,
2021-02-10 18:53:32,PRESENCE,0,
2021-02-10 19:34:24,PRESENCE,1,
2021-02-10 19:42:05,PRESENCE,0,
2021-02-10 20:11:54,PRESENCE,1,
2021-02-10 20:19:14,PRESENCE,0,
2021-02-10 20:21:12,PRESENCE,1,
2021-02-10 20:28:40,PRESENCE,0,
2021-02-10 20:33:54,PRESENCE,1,
2021-02-10 20:44:05,PRESENCE,0,
2021-02-11 00:47:20,PRESENCE,1,
2021-02-11 00:52:17,PRESENCE,0,
2021-02-11 04:47:41,PRESENCE,1,
2021-02-11 04:54:36,PRESENCE,0,
2021-02-11 04:56:19,PRESENCE,1,
2021-02-11 05:02:44,PRESENCE,0,
2021-02-11 07:11:05,PRESENCE,1,
2021-02-11 07:16:38,PRESENCE,0,
2021-02-11 07:32:32,PRESENCE,1,
2021-02-11 07:48:57,PRESENCE,0,
2021-02-11 07:52:02,PRESENCE,1,
2021-02-11 07:57:15,PRESENCE,0,
2021-02-11 07:57:38,PRESENCE,1,
2021-02-11 08:03:25,PRESENCE,0,
2021-02-11 08:33:35,PRESENCE,1,
2021-02-11 08:39:00,PRESENCE,0,
2021-02-11 08:41:31,PRESENCE,1,
2021-02-11 08:46:16,PRESENCE,0,
2021-02-11 09:16:15,PRESENCE,1,
2021-02-11 09:29:09,PRESENCE,0,
2021-02-11 11:57:57,PRESENCE,1,
2021-02-11 12:04:06,PRESENCE,0,
2021-02-11 12:12:56,PRESENCE,1,
2021-02-11 12:27:52,PRESENCE,0,
2021-02-11 12:33:48,PRESENCE,1,
2021-02-11 12:38:00,PRESENCE,0,
2021-02-11 12:42:01,PRESENCE,1,
2021-02-11 12:46:15,PRESENCE,0,
2021-02-11 12:56:18,PRESENCE,1,
2021-02-11 13:01:08,PRESENCE,0,
2021-02-11 13:07:33,PRESENCE,1,
2021-02-11 13:15:07,PRESENCE,0,
2021-02-11 13:16:38,PRESENCE,1,
2021-02-11 13:26:10,PRESENCE,0,
2021-02-11 13:30:46,PRESENCE,1,
2021-02-11 13:37:57,PRESENCE,0,
2021-02-11 13:39:12,PRESENCE,1,
2021-02-11 13:43:34,PRESENCE,0,
2021-02-11 14:49:20,PRESENCE,1,
2021-02-11 14:54:30,PRESENCE,0,
2021-02-11 17:02:41,PRESENCE,1,
2021-02-11 17:06:52,PRESENCE,0,
2021-02-11 17:32:19,PRESENCE,1,
2021-02-11 17:36:25,PRESENCE,0,
2021-02-11 17:39:27,PRESENCE,1,
2021-02-11 17:48:36,PRESENCE,0,
2021-02-11 17:56:38,PRESENCE,1,
2021-02-11 18:03:05,PRESENCE,0,
2021-02-11 18:40:50,PRESENCE,1,
2021-02-11 18:45:32,PRESENCE,0,
2021-02-11 18:47:42,PRESENCE,1,
2021-02-11 18:51:55,PRESENCE,0,
2021-02-11 18:54:22,PRESENCE,1,
2021-02-11 19:10:17,PRESENCE,0,
2021-02-11 19:18:30,PRESENCE,1,
2021-02-11 19:31:31,PRESENCE,0,
2021-02-11 19:43:18,PRESENCE,1,
2021-02-11 19:47:25,PRESENCE,0,
2021-02-11 20:32:14,PRESENCE,1,
2021-02-11 20:40:32,PRESENCE,0,
2021-02-12 05:20:31,PRESENCE,1,
2021-02-12 05:29:14,PRESENCE,0,
2021-02-12 05:30:58,PRESENCE,1,
2021-02-12 05:35:42,PRESENCE,0,
2021-02-12 05:56:11,PRESENCE,1,
2021-02-12 06:01:13,PRESENCE,0,
2021-02-12 07:10:31,PRESENCE,1,
2021-02-12 07:22:29,PRESENCE,0,
2021-02-12 07:33:28,PRESENCE,1,
2021-02-12 07:48:40,PRESENCE,0,
2021-02-12 08:29:39,PRESENCE,1,
2021-02-12 08:40:20,PRESENCE,0,
2021-02-12 09:37:29,PRESENCE,1,
2021-02-12 09:49:19,PRESENCE,0,
2021-02-12 09:53:05,PRESENCE,1,
2021-02-12 10:00:19,PRESENCE,0,
2021-02-12 10:13:14,PRESENCE,1,
2021-02-12 10:19:26,PRESENCE,0,
2021-02-12 10:23:12,PRESENCE,1,
2021-02-12 10:29:47,PRESENCE,0,
2021-02-12 11:07:38,PRESENCE,1,
2021-02-12 11:21:30,PRESENCE,0,
2021-02-12 11:34:34,PRESENCE,1,
2021-02-12 11:39:27,PRESENCE,0,
2021-02-12 11:42:59,PRESENCE,1,
2021-02-12 11:48:22,PRESENCE,0,
2021-02-12 12:40:49,PRESENCE,1,
2021-02-12 12:59:30,PRESENCE,0,
2021-02-12 13:10:59,PRESENCE,1,
2021-02-12 13:16:13,PRESENCE,0,
2021-02-12 17:03:25,PRESENCE,1,
2021-02-12 17:11:39,PRESENCE,0,
2021-02-12 17:12:11,PRESENCE,1,
2021-02-12 17:17:30,PRESENCE,0,
2021-02-12 17:22:35,PRESENCE,1,
2021-02-12 17:30:55,PRESENCE,0,
2021-02-12 17:50:45,PRESENCE,1,
2021-02-12 18:05:54,PRESENCE,0,
2021-02-12 18:08:18,PRESENCE,1,
2021-02-12 18:14:29,PRESENCE,0,
2021-02-12 18:18:41,PRESENCE,1,
2021-02-12 18:38:07,PRESENCE,0,
2021-02-12 18:40:53,PRESENCE,1,
2021-02-12 18:52:42,PRESENCE,0,
2021-02-12 19:11:38,PRESENCE,1,
2021-02-12 19:15:50,PRESENCE,0,
2021-02-12 19:19:07,PRESENCE,1,
2021-02-12 19:28:15,PRESENCE,0,
2021-02-12 21:22:06,PRESENCE,1,
2021-02-12 21:26:15,PRESENCE,0,
2021-02-12 21:43:22,PRESENCE,1,
2021-02-12 21:49:31,PRESENCE,0,
2021-02-13 05:06:43,PRESENCE,1,
2021-02-13 05:20:12,PRESENCE,0,
2021-02-13 05:25:05,PRESENCE,1,
2021-02-13 05:29:40,PRESENCE,0,
2021-02-13 07:38:48,PRESENCE,1,
2021-02-13 07:48:00,PRESENCE,0,
2021-02-13 07:49:23,PRESENCE,1,
2021-02-13 07:55:01,PRESENCE,0,
2021-02-13 08:01:04,PRESENCE,1,
2021-02-13 08:05:10,PRESENCE,0,
2021-02-13 08:11:45,PRESENCE,1,
2021-02-13 08:23:18,PRESENCE,0,
2021-02-13 08:36:21,PRESENCE,1,
2021-02-13 08:51:20,PRESENCE,0,
2021-02-13 09:01:04,PRESENCE,1,
2021-02-13 09:05:11,PRESENCE,0,
2021-02-13 09:05:33,PRESENCE,1,
2021-02-13 09:10:58,PRESENCE,0,
2021-02-13 09:32:07,PRESENCE,1,
2021-02-13 09:39:18,PRESENCE,0,
2021-02-13 09:45:39,PRESENCE,1,
2021-02-13 09:54:25,PRESENCE,0,
2021-02-13 09:58:07,PRESENCE,1,
2021-02-13 10:03:40,PRESENCE,0,
2021-02-13 10:04:43,PRESENCE,1,
2021-02-13 10:15:39,PRESENCE,0,
2021-02-13 10:16:52,PRESENCE,1,
2021-02-13 10:20:58,PRESENCE,0,
2021-02-13 10:21:01,PRESENCE,1,
2021-02-13 10:25:08,PRESENCE,0,
2021-02-13 10:32:19,PRESENCE,1,
2021-02-13 10:44:05,PRESENCE,0,
2021-02-13 10:45:57,PRESENCE,1,
2021-02-13 10:52:04,PRESENCE,0,
2021-02-13 10:55:52,PRESENCE,1,
2021-02-13 11:06:54,PRESENCE,0,
2021-02-13 11:07:43,PRESENCE,1,
2021-02-13 11:22:41,PRESENCE,0,
2021-02-13 11:25:08,PRESENCE,1,
2021-02-13 11:30:56,PRESENCE,0,
2021-02-13 11:38:54,PRESENCE,1,
2021-02-13 11:43:26,PRESENCE,0,
2021-02-13 11:51:17,PRESENCE,1,
2021-02-13 12:01:41,PRESENCE,0,
2021-02-13 12:02:28,PRESENCE,1,
2021-02-13 12:06:34,PRESENCE,0,
2021-02-13 12:16:35,PRESENCE,1,
2021-02-13 12:32:17,PRESENCE,0,
2021-02-13 12:33:48,PRESENCE,1,
2021-02-13 12:49:52,PRESENCE,0,
2021-02-13 12:55:20,PRESENCE,1,
2021-02-13 13:00:21,PRESENCE,0,
2021-02-13 13:00:56,PRESENCE,1,
2021-02-13 13:05:08,PRESENCE,0,
2021-02-13 13:07:25,PRESENCE,1,
2021-02-13 13:12:04,PRESENCE,0,
2021-02-13 13:14:58,PRESENCE,1,
2021-02-13 13:21:49,PRESENCE,0,
2021-02-13 13:21:59,PRESENCE,1,
2021-02-13 13:26:11,PRESENCE,0,
2021-02-13 16:04:31,PRESENCE,1,
2021-02-13 16:09:31,PRESENCE,0,
2021-02-13 16:17:08,PRESENCE,1,
2021-02-13 16:32:11,PRESENCE,0,
2021-02-13 16:32:24,PRESENCE,1,
2021-02-13 16:36:43,PRESENCE,0,
2021-02-13 16:48:12,PRESENCE,1,
2021-02-13 16:55:39,PRESENCE,0,
2021-02-13 16:57:19,PRESENCE,1,
2021-02-13 17:05:42,PRESENCE,0,
2021-02-13 17:12:52,PRESENCE,1,
2021-02-13 17:27:09,PRESENCE,0,
2021-02-13 17:33:30,PRESENCE,1,
2021-02-13 17:42:56,PRESENCE,0,
2021-02-13 17:53:39,PRESENCE,1,
2021-02-13 17:57:56,PRESENCE,0,
2021-02-13 18:09:16,PRESENCE,1,
2021-02-13 18:27:28,PRESENCE,0,
2021-02-13 18:42:54,PRESENCE,1,
2021-02-13 18:55:46,PRESENCE,0,
2021-02-13 19:02:01,PRESENCE,1,
2021-02-13 19:10:15,PRESENCE,0,
2021-02-13 19:47:21,PRESENCE,1,
2021-02-13 20:01:23,PRESENCE,0,
2021-02-13 22:19:19,PRESENCE,1,
2021-02-13 22:23:55,PRESENCE,0,
2021-02-13 22:28:17,PRESENCE,1,
2021-02-13 22:33:50,PRESENCE,0,
2021-02-14 06:15:54,PRESENCE,1,
2021-02-14 06:21:34,PRESENCE,0,
2021-02-14 06:58:25,PRESENCE,1,
2021-02-14 07:07:47,PRESENCE,0,
2021-02-14 07:08:23,PRESENCE,1,
2021-02-14 07:15:43,PRESENCE,0,
2021-02-14 07:18:13,PRESENCE,1,
2021-02-14 07:28:03,PRESENCE,0,
2021-02-14 07:28:30,PRESENCE,1,
2021-02-14 07:32:37,PRESENCE,0,
2021-02-14 07:38:13,PRESENCE,1,
2021-02-14 07:46:37,PRESENCE,0,
2021-02-14 08:00:33,PRESENCE,1,
2021-02-14 08:09:12,PRESENCE,0,
2021-02-14 08:13:20,PRESENCE,1,
2021-02-14 08:20:10,PRESENCE,0,
2021-02-14 08:23:51,PRESENCE,1,
2021-02-14 08:30:31,PRESENCE,0,
2021-02-14 08:41:16,PRESENCE,1,
2021-02-14 08:51:44,PRESENCE,0,
2021-02-14 08:51:51,PRESENCE,1,
2021-02-14 08:57:33,PRESENCE,0,
2021-02-14 08:59:55,PRESENCE,1,
2021-02-14 09:04:03,PRESENCE,0,
2021-02-14 09:33:41,PRESENCE,1,
2021-02-14 09:42:59,PRESENCE,0,
2021-02-14 09:51:26,PRESENCE,1,
2021-02-14 10:00:39,PRESENCE,0,
2021-02-14 10:09:16,PRESENCE,1,
2021-02-14 10:19:30,PRESENCE,0,
2021-02-14 10:21:04,PRESENCE,1,
2021-02-14 10:32:45,PRESENCE,0,
2021-02-14 10:36:55,PRESENCE,1,
2021-02-14 10:48:35,PRESENCE,0,
2021-02-14 10:51:12,PRESENCE,1,
2021-02-14 10:55:27,PRESENCE,0,
2021-02-14 11:01:58,PRESENCE,1,
2021-02-14 11:13:29,PRESENCE,0,
2021-02-14 11:18:09,PRESENCE,1,
2021-02-14 11:35:13,PRESENCE,0,
2021-02-14 11:40:03,PRESENCE,1,
2021-02-14 11:49:10,PRESENCE,0,
2021-02-14 11:55:47,PRESENCE,1,
2021-02-14 12:00:49,PRESENCE,0,
2021-02-14 12:01:55,PRESENCE,1,
2021-02-14 12:06:23,PRESENCE,0,
2021-02-14 12:08:42,PRESENCE,1,
2021-02-14 12:13:14,PRESENCE,0,
2021-02-14 12:13:34,PRESENCE,1,
2021-02-14 12:17:41,PRESENCE,0,
2021-02-14 12:21:44,PRESENCE,1,
2021-02-14 12:27:18,PRESENCE,0,
2021-02-14 13:02:08,PRESENCE,1,
2021-02-14 13:06:37,PRESENCE,0,
2021-02-14 13:08:51,PRESENCE,1,
2021-02-14 13:14:58,PRESENCE,0,
2021-02-14 16:44:40,PRESENCE,1,
2021-02-14 16:50:27,PRESENCE,0,
2021-02-14 16:59:51,PRESENCE,1,
2021-02-14 17:07:45,PRESENCE,0,
2021-02-14 17:08:42,PRESENCE,1,
2021-02-14 17:18:46,PRESENCE,0,
2021-02-14 17:26:10,PRESENCE,1,
2021-02-14 17:30:16,PRESENCE,0,
2021-02-14 17:32:31,PRESENCE,1,
2021-02-14 17:37:46,PRESENCE,0,
2021-02-14 17:39:24,PRESENCE,1,
2021-02-14 17:53:32,PRESENCE,0,
2021-02-14 17:55:42,PRESENCE,1,
2021-02-14 18:03:42,PRESENCE,0,
2021-02-14 18:42:47,PRESENCE,1,
2021-02-14 18:49:56,PRESENCE,0,
2021-02-14 18:52:04,PRESENCE,1,
2021-02-14 18:59:54,PRESENCE,0,
2021-02-14 19:08:44,PRESENCE,1,
2021-02-14 19:12:55,PRESENCE,0,
2021-02-14 19:37:19,PRESENCE,1,
2021-02-14 19:41:58,PRESENCE,0,
2021-02-14 20:31:57,PRESENCE,1,
2021-02-14 20:36:53,PRESENCE,0,
2021-02-15 06:07:27,PRESENCE,1,
2021-02-15 06:19:54,PRESENCE,0,
2021-02-15 06:24:59,PRESENCE,1,
2021-02-15 06:29:29,PRESENCE,0,
2021-02-15 07:00:07,PRESENCE,1,
2021-02-15 07:04:30,PRESENCE,0,
2021-02-15 07:45:16,PRESENCE,1,
2021-02-15 07:50:15,PRESENCE,0,
2021-02-15 07:53:42,PRESENCE,1,
2021-02-15 08:01:03,PRESENCE,0,
2021-02-15 08:14:02,PRESENCE,1,
2021-02-15 08:24:00,PRESENCE,0,
2021-02-15 08:24:25,PRESENCE,1,
2021-02-15 08:28:48,PRESENCE,0,
2021-02-15 08:31:54,PRESENCE,1,
2021-02-15 08:37:16,PRESENCE,0,
2021-02-15 08:37:17,PRESENCE,1,
2021-02-15 08:45:42,PRESENCE,0,
2021-02-15 08:48:12,PRESENCE,1,
2021-02-15 08:52:42,PRESENCE,0,
2021-02-15 09:09:59,PRESENCE,1,
2021-02-15 09:15:01,PRESENCE,0,
2021-02-15 09:17:09,PRESENCE,1,
2021-02-15 09:34:26,PRESENCE,0,
2021-02-15 11:16:24,PRESENCE,1,
2021-02-15 11:20:46,PRESENCE,0,
2021-02-15 12:38:58,PRESENCE,1,
2021-02-15 13:03:07,PRESENCE,0,
2021-02-15 13:50:10,PRESENCE,1,
2021-02-15 13:54:29,PRESENCE,0,
2021-02-15 13:59:03,PRESENCE,1,
2021-02-15 14:11:31,PRESENCE,0,
2021-02-15 14:28:07,PRESENCE,1,
2021-02-15 14:34:20,PRESENCE,0,
2021-02-15 14:39:40,PRESENCE,1,
2021-02-15 14:48:32,PRESENCE,0,
2021-02-15 15:12:22,PRESENCE,1,
2021-02-15 15:24:17,PRESENCE,0,
2021-02-15 16:38:21,PRESENCE,1,
2021-02-15 16:52:05,PRESENCE,0,
2021-02-15 16:55:47,PRESENCE,1,
2021-02-15 17:01:38,PRESENCE,0,
2021-02-15 17:10:27,PRESENCE,1,
2021-02-15 17:15:51,PRESENCE,0,
2021-02-15 17:41:43,PRESENCE,1,
2021-02-15 17:50:03,PRESENCE,0,
2021-02-15 17:51:43,PRESENCE,1,
2021-02-15 17:57:04,PRESENCE,0,
2021-02-15 17:59:23,PRESENCE,1,
2021-02-15 18:08:22,PRESENCE,0,
2021-02-15 18:14:06,PRESENCE,1,
2021-02-15 18:26:47,PRESENCE,0,
2021-02-15 18:31:44,PRESENCE,1,
2021-02-15 18:45:16,PRESENCE,0,
2021-02-15 18:46:27,PRESENCE,1,
2021-02-15 18:52:45,PRESENCE,0,
2021-02-15 18:53:19,PRESENCE,1,
2021-02-15 19:00:45,PRESENCE,0,
2021-02-15 19:04:11,PRESENCE,1,
2021-02-15 19:10:01,PRESENCE,0,
2021-02-15 19:15:18,PRESENCE,1,
2021-02-15 19:22:19,PRESENCE,0,
2021-02-15 19:48:55,PRESENCE,1,
2021-02-15 19:55:55,PRESENCE,0,
2021-02-15 19:59:38,PRESENCE,1,
2021-02-15 20:03:45,PRESENCE,0,
2021-02-15 20:30:30,PRESENCE,1,
2021-02-15 20:37:17,PRESENCE,0,
2021-02-15 20:39:00,PRESENCE,1,
2021-02-15 20:45:36,PRESENCE,0,
2021-02-15 22:29:55,PRESENCE,1,
2021-02-15 22:36:10,PRESENCE,0,
2021-02-16 05:03:57,PRESENCE,1,
2021-02-16 05:11:02,PRESENCE,0,
2021-02-16 05:16:07,PRESENCE,1,
2021-02-16 05:21:11,PRESENCE,0,
2021-02-16 05:25:13,PRESENCE,1,
2021-02-16 05:30:01,PRESENCE,0,
2021-02-16 06:13:47,PRESENCE,1,
2021-02-16 06:20:43,PRESENCE,0,
2021-02-16 06:24:45,PRESENCE,1,
2021-02-16 06:28:52,PRESENCE,0,
2021-02-16 06:31:18,PRESENCE,1,
2021-02-16 06:38:06,PRESENCE,0,
2021-02-16 06:45:02,PRESENCE,1,
2021-02-16 06:49:09,PRESENCE,0,
2021-02-16 06:54:10,PRESENCE,1,
2021-02-16 06:58:18,PRESENCE,0,
2021-02-16 07:01:19,PRESENCE,1,
2021-02-16 07:10:16,PRESENCE,0,
2021-02-16 07:27:46,PRESENCE,1,
2021-02-16 07:32:13,PRESENCE,0,
2021-02-16 07:48:57,PRESENCE,1,
2021-02-16 07:54:19,PRESENCE,0,
2021-02-16 08:10:36,PRESENCE,1,
2021-02-16 08:19:47,PRESENCE,0,
2021-02-16 10:49:57,PRESENCE,1,
2021-02-16 11:01:25,PRESENCE,0,
2021-02-16 11:02:34,PRESENCE,1,
2021-02-16 11:06:40,PRESENCE,0,
2021-02-16 11:45:18,PRESENCE,1,
2021-02-16 11:55:33,PRESENCE,0,
2021-02-16 12:06:09,PRESENCE,1,
2021-02-16 12:27:10,PRESENCE,0,
2021-02-16 12:30:44,PRESENCE,1,
2021-02-16 12:41:47,PRESENCE,0,
2021-02-16 13:50:58,PRESENCE,1,
2021-02-16 13:56:01,PRESENCE,0,
2021-02-16 16:29:10,PRESENCE,1,
2021-02-16 16:35:23,PRESENCE,0,
2021-02-16 16:35:33,PRESENCE,1,
2021-02-16 16:40:22,PRESENCE,0,
2021-02-16 17:19:19,PRESENCE,1,
2021-02-16 17:35:21,PRESENCE,0,
2021-02-16 17:36:05,PRESENCE,1,
2021-02-16 17:40:33,PRESENCE,0,
2021-02-16 18:00:29,PRESENCE,1,
2021-02-16 18:15:40,PRESENCE,0,
2021-02-16 18:22:00,PRESENCE,1,
2021-02-16 18:31:47,PRESENCE,0,
2021-02-16 18:35:35,PRESENCE,1,
2021-02-16 18:51:44,PRESENCE,0,
2021-02-16 18:57:29,PRESENCE,1,
2021-02-16 19:14:20,PRESENCE,0,
2021-02-16 19:14:47,PRESENCE,1,
2021-02-16 19:20:46,PRESENCE,0,
2021-02-16 19:27:22,PRESENCE,1,
2021-02-16 19:36:11,PRESENCE,0,
2021-02-16 19:38:33,PRESENCE,1,
2021-02-16 19:42:52,PRESENCE,0,
2021-02-16 19:43:32,PRESENCE,1,
2021-02-16 19:49:08,PRESENCE,0,
2021-02-16 19:50:22,PRESENCE,1,
2021-02-16 19:54:28,PRESENCE,0,
2021-02-16 19:55:26,PRESENCE,1,
2021-02-16 20:04:57,PRESENCE,0,
2021-02-16 21:44:41,PRESENCE,1,
2021-02-16 21:48:51,PRESENCE,0,
2021-02-17 05:57:54,PRESENCE,1,
2021-02-17 06:09:34,PRESENCE,0,
2021-02-17 06:10:55,PRESENCE,1,
2021-02-17 06:16:16,PRESENCE,0,
2021-02-17 06:27:53,PRESENCE,1,
2021-02-17 06:35:12,PRESENCE,0,
2021-02-17 06:36:18,PRESENCE,1,
2021-02-17 06:40:44,PRESENCE,0,
2021-02-17 06:54:14,PRESENCE,1,
2021-02-17 07:09:09,PRESENCE,0,
2021-02-17 07:17:59,PRESENCE,1,
2021-02-17 07:22:26,PRESENCE,0,
2021-02-17 07:47:13,PRESENCE,1,
2021-02-17 07:52:40,PRESENCE,0,
2021-02-17 08:54:38,PRESENCE,1,
2021-02-17 09:02:21,PRESENCE,0,
2021-02-17 10:31:39,PRESENCE,1,
2021-02-17 10:37:16,PRESENCE,0,
2021-02-17 11:08:14,PRESENCE,1,
2021-02-17 11:12:22,PRESENCE,0,
2021-02-17 11:14:17,PRESENCE,1,
2021-02-17 11:24:25,PRESENCE,0,
2021-02-17 11:26:18,PRESENCE,1,
2021-02-17 11:30:35,PRESENCE,0,
2021-02-17 11:54:24,PRESENCE,1,
2021-02-17 12:07:34,PRESENCE,0,
2021-02-17 12:08:23,PRESENCE,1,
2021-02-17 12:25:31,PRESENCE,0,
2021-02-17 12:44:34,PRESENCE,1,
2021-02-17 12:50:58,PRESENCE,0,
2021-02-17 13:29:52,PRESENCE,1,
2021-02-17 13:40:14,PRESENCE,0,
2021-02-17 13:42:29,PRESENCE,1,
2021-02-17 13:46:36,PRESENCE,0,
2021-02-17 13:53:35,PRESENCE,1,
2021-02-17 13:58:14,PRESENCE,0,
2021-02-17 14:21:43,PRESENCE,1,
2021-02-17 14:25:49,PRESENCE,0,
2021-02-17 15:32:25,PRESENCE,1,
2021-02-17 15:37:07,PRESENCE,0,
2021-02-17 15:52:23,PRESENCE,1,
2021-02-17 16:02:50,PRESENCE,0,
2021-02-17 16:04:41,PRESENCE,1,
2021-02-17 16:09:24,PRESENCE,0,
2021-02-17 16:43:42,PRESENCE,1,
2021-02-17 16:49:39,PRESENCE,0,
2021-02-17 16:51:05,PRESENCE,1,
2021-02-17 16:55:27,PRESENCE,0,
2021-02-17 16:58:59,PRESENCE,1,
2021-02-17 17:04:37,PRESENCE,0,
2021-02-17 17:54:59,PRESENCE,1,
2021-02-17 17:59:06,PRESENCE,0,
2021-02-17 18:02:53,PRESENCE,1,
2021-02-17 18:18:22,PRESENCE,0,
2021-02-17 18:26:32,PRESENCE,1,
2021-02-17 18:33:22,PRESENCE,0,
2021-02-17 18:38:24,PRESENCE,1,
2021-02-17 18:43:43,PRESENCE,0,
2021-02-17 22:54:38,PRESENCE,1,
2021-02-17 23:02:22,PRESENCE,0,
2021-02-18 05:20:56,PRESENCE,1,
2021-02-18 05:27:49,PRESENCE,0,
